33:20.273	,424,-864,-536
33:20.273	,352,-848,-528
33:20.273	,288,-904,-512
33:20.273	,296,-848,-424
33:20.273	,320,-712,-448
33:20.273	,312,-728,-488
33:20.273	,248,-792,-528
33:20.273	,176,-832,-504
33:20.273	,168,-872,-512
33:20.273	,152,-872,-480
33:20.273	,248,-840,-464
33:20.273	,320,-800,-472
33:20.273	,304,-768,-480
33:20.273	,320,-776,-496
33:20.273	,320,-768,-528
33:20.273	,296,-808,-496
33:20.273	,304,-824,-472
33:20.273	,352,-816,-464
33:20.273	,360,-776,-472
33:20.273	,392,-752,-488
33:20.273	,376,-768,-504
33:20.273	,336,-752,-504
33:20.273	,304,-776,-504
33:20.273	,312,-768,-512
33:20.273	,400,-800,-488
33:21.297	,424,-856,-560
33:21.297	,400,-832,-624
33:21.297	,344,-800,-648
33:21.297	,304,-768,-632
33:21.297	,304,-760,-568
33:21.297	,320,-760,-552
33:21.297	,304,-752,-584
33:21.297	,288,-664,-600
33:21.297	,312,-640,-608
33:21.297	,320,-680,-624
33:21.297	,320,-720,-600
33:21.297	,312,-704,-600
33:21.297	,320,-736,-552
33:21.297	,344,-744,-544
33:21.297	,352,-744,-528
33:21.297	,392,-712,-552
33:21.297	,400,-736,-536
33:21.297	,408,-720,-544
33:21.297	,408,-776,-536
33:21.297	,408,-776,-488
33:21.297	,392,-768,-488
33:21.297	,408,-792,-496
33:21.297	,376,-792,-480
33:21.297	,400,-800,-456
33:21.297	,448,-784,-440
33:22.321	,480,-776,-456
33:22.321	,512,-816,-480
33:22.321	,488,-776,-504
33:22.321	,408,-848,-448
33:22.321	,320,-896,-408
33:22.321	,336,-816,-400
33:22.321	,376,-728,-424
33:22.321	,352,-744,-432
33:22.321	,320,-808,-448
33:22.321	,224,-888,-424
33:22.321	,240,-840,-424
33:22.321	,264,-864,-440
33:22.321	,280,-824,-400
33:22.321	,320,-912,-392
33:22.321	,320,-904,-376
33:22.321	,352,-848,-368
33:22.321	,328,-824,-360
33:22.321	,312,-880,-344
33:22.321	,304,-872,-368
33:22.321	,312,-872,-352
33:22.321	,344,-872,-360
33:22.321	,360,-840,-360
33:22.321	,360,-840,-392
33:22.321	,328,-840,-368
33:22.321	,344,-824,-360
33:23.298	,360,-824,-416
33:23.298	,344,-848,-416
33:23.298	,368,-888,-424
33:23.298	,392,-856,-400
