58:20.613	,296,-888,-360
58:20.613	,288,-880,-376
58:20.613	,288,-872,-376
58:20.613	,296,-872,-384
58:20.613	,296,-904,-376
58:20.613	,320,-856,-376
58:20.613	,336,-880,-416
58:20.613	,296,-872,-376
58:20.613	,288,-848,-368
58:20.613	,280,-856,-376
58:20.613	,280,-888,-392
58:20.613	,288,-888,-368
58:20.613	,264,-920,-384
58:20.613	,216,-952,-392
58:20.613	,136,-960,-344
58:20.613	,104,-896,-352
58:20.613	,112,-984,-424
58:20.613	,80,-920,-392
58:20.613	,112,-912,-368
58:20.613	,104,-920,-352
58:20.613	,136,-944,-304
58:20.613	,160,-936,-280
58:20.613	,136,-904,-288
58:20.613	,168,-936,-312
58:20.613	,192,-888,-296
58:21.637	,208,-864,-320
58:21.637	,224,-872,-328
58:21.637	,264,-912,-360
58:21.637	,248,-936,-336
58:21.637	,232,-920,-344
58:21.637	,256,-936,-352
58:21.637	,264,-936,-376
58:21.637	,240,-944,-400
58:21.637	,256,-976,-424
58:21.637	,232,-1016,-488
58:21.637	,224,-944,-456
58:21.637	,264,-880,-464
58:21.637	,248,-808,-432
58:21.637	,248,-760,-424
58:21.637	,248,-784,-464
58:21.637	,256,-808,-456
58:21.637	,232,-832,-488
58:21.637	,232,-832,-464
58:21.637	,272,-848,-400
58:21.637	,296,-832,-360
58:21.637	,312,-840,-360
58:21.637	,304,-840,-360
58:21.637	,312,-872,-368
58:21.637	,320,-864,-360
58:21.637	,336,-848,-344
58:22.611	,360,-864,-352
58:22.611	,360,-840,-320
58:22.611	,392,-864,-368
58:22.611	,360,-912,-328
58:22.611	,352,-944,-304
58:22.611	,376,-968,-296
58:22.611	,376,-968,-328
58:22.611	,336,-976,-384
58:22.611	,312,-952,-360
58:22.611	,280,-864,-352
58:22.611	,272,-816,-336
58:22.611	,256,-800,-360
58:22.611	,232,-848,-368
58:22.611	,176,-928,-368
58:22.611	,144,-976,-344
58:22.611	,184,-952,-296
58:22.611	,256,-888,-288
58:22.611	,288,-896,-288
58:22.611	,336,-848,-320
58:22.611	,272,-888,-296
58:22.611	,200,-952,-208
58:22.611	,208,-952,-232
58:22.611	,224,-928,-272
58:22.611	,272,-896,-224
58:22.611	,296,-912,-240
58:23.636	,304,-928,-216
58:23.636	,280,-944,-216
58:23.636	,256,-944,-248
58:23.636	,272,-912,-256
58:23.636	,280,-968,-224
58:23.636	,328,-1008,-192
58:23.636	,312,-1000,-216
58:23.636	,320,-1024,-320
58:23.636	,256,-984,-352
58:23.636	,216,-880,-304
58:23.636	,248,-920,-224
58:23.636	,288,-904,-256
58:23.636	,248,-824,-344
58:23.636	,248,-848,-416
58:23.636	,264,-832,-400
58:23.636	,280,-888,-352
58:23.636	,256,-920,-312
58:23.636	,224,-896,-264
58:23.636	,280,-904,-272
58:23.636	,280,-896,-304
58:23.636	,304,-896,-304
58:23.636	,320,-904,-352
58:23.636	,304,-864,-312
58:23.636	,280,-920,-272
58:23.636	,304,-928,-280
58:24.662	,312,-920,-256
58:24.662	,320,-944,-264
58:24.662	,352,-936,-240
58:24.662	,328,-904,-224
58:24.662	,312,-928,-216
58:24.662	,224,-968,-168
58:24.662	,200,-952,-160
58:24.662	,136,-880,-120
58:24.662	,48,-920,-176
58:24.662	,0,-824,-104
58:24.662	,-160,-928,-160
58:24.662	,-272,-800,-48
58:24.662	,-360,-720,-72
58:24.662	,-560,-752,16
58:24.662	,-720,-752,72
58:24.662	,-824,-640,48
58:24.662	,-936,-704,-16
58:24.662	,-984,-680,40
58:24.662	,-904,-648,40
58:24.662	,-880,-552,24
58:24.662	,-960,-528,56
58:24.662	,-1056,-424,104
58:24.662	,-1064,-392,112
58:24.662	,-1048,-352,128
58:24.662	,-1008,-312,152
58:25.685	,-1032,-312,120
58:25.685	,-1048,-272,64
58:25.685	,-1104,-272,112
58:25.685	,-1104,-216,144
58:25.685	,-1128,-184,136
58:25.685	,-1168,-176,120
58:25.685	,-1032,-200,72
58:25.685	,-936,-216,96
58:25.685	,-1016,-136,80
58:25.685	,-1088,-184,8
58:25.685	,-1104,-208,-24
58:25.685	,-1024,-168,-72
58:25.685	,-944,-208,-32
58:25.685	,-944,-216,-48
58:25.685	,-896,-280,-88
58:25.685	,-928,-320,40
58:25.685	,-912,-256,-24
58:25.685	,-928,-368,80
58:25.685	,-864,-424,64
58:25.685	,-992,-456,128
58:25.685	,-952,-456,144
58:25.685	,-968,-464,112
58:25.685	,-1008,-408,112
58:25.685	,-1088,-368,160
58:25.685	,-1032,-296,136
58:26.660	,-1016,-376,104
58:26.660	,-984,-280,64
58:26.660	,-928,-256,80
58:26.660	,-936,-176,56
58:26.660	,-976,-176,24
58:26.660	,-1016,-216,72
58:26.660	,-1000,-240,80
58:26.660	,-960,-248,128
58:26.660	,-952,-240,136
58:26.660	,-976,-232,136
58:26.660	,-1008,-240,152
58:26.660	,-976,-224,168
58:26.660	,-960,-224,168
58:26.660	,-920,-232,152
58:26.660	,-904,-232,112
58:26.660	,-928,-240,112
58:26.660	,-1000,-256,96
