08:21:16.14,-848,320,88
08:21:16.14,-832,312,56
08:21:16.14,-840,312,24
08:21:16.14,-856,336,8
08:21:16.14,-888,320,8
08:21:16.14,-944,368,8
08:21:16.14,-944,352,8
08:21:16.14,-984,328,-24
08:21:16.14,-1024,288,-32
08:21:16.14,-1112,304,-64
08:21:16.14,-1112,328,-72
08:21:16.14,-1064,328,-56
08:21:16.14,-1032,336,-48
08:21:16.14,-1000,304,-56
08:21:16.14,-960,280,-56
08:21:16.14,-944,296,-48
08:21:16.14,-960,288,-64
08:21:16.14,-984,280,-80
08:21:16.14,-976,272,-80
08:21:16.14,-960,328,-96
08:21:16.14,-936,328,-64
08:21:16.14,-968,360,-80
08:21:16.14,-960,368,-48
08:21:16.14,-1016,384,-40
08:21:16.14,-1048,376,8
08:21:17.16,-1080,408,40
08:21:17.16,-1016,424,104
08:21:17.16,-896,416,120
08:21:17.16,-872,376,160
08:21:17.16,-888,320,128
08:21:17.16,-912,296,128
08:21:17.16,-920,280,176
08:21:17.16,-976,320,176
08:21:17.16,-1040,368,200
08:21:17.16,-1048,360,208
08:21:17.16,-984,304,208
08:21:17.16,-904,256,184
08:21:17.16,-832,272,216
08:21:17.16,-792,320,208
08:21:17.16,-784,360,200
08:21:17.16,-800,368,192
08:21:17.16,-848,392,208
08:21:17.16,-880,368,184
08:21:17.16,-888,392,176
08:21:17.16,-912,392,184
08:21:17.16,-960,400,160
08:21:17.16,-1024,392,136
08:21:17.16,-1144,464,184
08:21:17.16,-1000,392,160
08:21:17.16,-992,400,120
08:21:18.14,-912,400,104
08:21:18.14,-896,408,56
08:21:18.14,-904,480,72
08:21:18.14,-960,504,56
08:21:18.14,-1008,512,24
08:21:18.14,-1000,416,8
08:21:18.14,-1000,360,-8
08:21:18.14,-920,336,40
08:21:18.14,-952,352,8
08:21:18.14,-872,368,-16
08:21:18.14,-904,392,-32
08:21:18.14,-856,368,-16
08:21:18.14,-912,408,32
08:21:18.14,-976,360,32
08:21:18.14,-920,392,80
08:21:18.14,-800,368,112
08:21:18.14,-928,408,160
08:21:18.14,-1008,432,200
08:21:18.14,-1032,392,192
08:21:18.14,-960,320,200
08:21:18.14,-1016,336,232
08:21:18.14,-1176,384,240
08:21:18.14,-1136,384,256
08:21:18.14,-1056,384,248
08:21:18.14,-984,336,192
08:21:19.16,-832,320,208
08:21:19.16,-752,280,192
08:21:19.16,-728,280,192
08:21:19.16,-752,288,176
08:21:19.16,-784,304,168
08:21:19.16,-800,328,208
08:21:19.16,-840,312,192
08:21:19.16,-936,352,200
08:21:19.16,-1008,376,192
08:21:19.16,-1000,416,184
08:21:19.16,-1040,440,160
08:21:19.16,-984,448,168
08:21:19.16,-856,424,160
08:21:19.16,-984,440,168
08:21:19.16,-1104,424,152
08:21:19.16,-1280,416,144
08:21:19.16,-1296,384,104
08:21:19.16,-1184,392,80
08:21:19.16,-1040,408,88
08:21:19.16,-864,336,56
08:21:19.16,-712,296,40
08:21:19.16,-648,248,32
08:21:19.16,-656,248,48
08:21:19.16,-760,248,64
08:21:19.16,-936,256,40
08:21:20.14,-1104,256,16
08:21:20.14,-1096,328,0
08:21:20.14,-1040,400,104
08:21:20.14,-912,440,200
08:21:20.14,-808,488,240
08:21:20.14,-832,456,272
08:21:20.14,-976,312,280
08:21:20.14,-1064,160,336
08:21:20.14,-1168,136,352
08:21:20.14,-1040,216,344
08:21:20.14,-912,248,304
08:21:20.14,-872,304,280
08:21:20.14,-896,352,256
08:21:20.14,-904,344,200
08:21:20.14,-872,320,192
08:21:20.14,-872,312,192
08:21:20.14,-888,304,200
08:21:20.14,-848,328,184
08:21:20.14,-864,352,192
08:21:20.14,-816,376,192
08:21:20.14,-800,368,200
08:21:20.14,-792,376,160
08:21:20.14,-832,416,160
08:21:20.14,-1040,448,240
08:21:20.14,-1112,440,208
08:21:21.16,-1184,464,240
08:21:21.16,-1160,424,232
08:21:21.16,-1240,512,264
08:21:21.16,-1144,416,248
08:21:21.16,-992,376,216
08:21:21.16,-872,304,208
08:21:21.16,-824,288,208
08:21:21.16,-840,280,168
08:21:21.16,-888,272,144
08:21:21.16,-920,256,72
08:21:21.16,-904,224,32
08:21:21.16,-944,248,8
08:21:21.16,-904,248,-16
08:21:21.16,-896,328,-32
08:21:21.16,-928,376,-32
08:21:21.16,-984,416,-8
08:21:21.16,-960,416,32
08:21:21.16,-928,440,104
08:21:21.16,-1008,456,160
08:21:21.16,-1096,440,216
08:21:21.16,-1136,360,216
08:21:21.16,-1168,328,248
08:21:21.16,-1112,328,248
08:21:21.16,-1008,384,248
08:21:21.16,-920,376,224
08:21:22.18,-832,368,232
08:21:22.18,-808,352,240
08:21:22.18,-808,328,288
08:21:22.18,-856,296,280
08:21:22.18,-840,336,312
08:21:22.18,-840,320,336
08:21:22.18,-800,336,336
08:21:22.18,-824,408,376
08:21:22.18,-856,400,360
08:21:22.18,-944,464,416
08:21:22.18,-944,472,432
08:21:22.18,-904,464,328
08:21:22.18,-824,472,288
08:21:22.18,-728,496,192
08:21:22.18,-736,504,128
08:21:22.18,-1016,552,184
08:21:22.18,-1216,544,200
08:21:22.18,-1200,496,192
08:21:22.18,-1016,368,184
08:21:22.18,-840,336,112
08:21:22.18,-792,344,96
08:21:22.18,-824,392,88
08:21:22.18,-832,424,96
08:21:22.18,-864,432,72
08:21:22.18,-944,352,48
08:21:23.21,-952,320,48
08:21:23.21,-944,352,64
08:21:23.21,-944,400,104
08:21:23.21,-968,440,88
08:21:23.21,-992,424,112
08:21:23.21,-1056,400,136
08:21:23.21,-1080,376,152
08:21:23.21,-1064,392,208
08:21:23.21,-984,368,200
08:21:23.21,-880,440,216
08:21:23.21,-896,408,216
08:21:23.21,-904,368,224
08:21:23.21,-864,336,240
08:21:23.21,-872,376,232
08:21:23.21,-856,392,208
08:21:23.21,-816,384,200
08:21:23.21,-856,376,200
08:21:23.21,-928,416,200
08:21:23.21,-992,448,240
08:21:23.21,-1064,424,296
08:21:23.21,-1088,456,288
08:21:23.21,-1072,456,352
08:21:23.21,-1056,440,304
08:21:23.21,-1000,416,328
08:21:23.21,-888,376,288
08:21:24.18,-792,376,240
08:21:24.18,-800,376,208
08:21:24.18,-768,384,192
08:21:24.18,-792,344,192
08:21:24.18,-784,248,128
08:21:24.18,-800,184,112
08:21:24.18,-840,184,104
08:21:24.18,-888,144,96
08:21:24.18,-1104,248,48
08:21:24.18,-1120,376,144
08:21:24.18,-1160,456,200
08:21:24.18,-1192,440,296
08:21:24.18,-1224,488,336
08:21:24.18,-1112,352,336
08:21:24.18,-1048,328,384
08:21:24.18,-912,264,376
08:21:24.18,-776,272,344
08:21:24.18,-816,336,328
08:21:24.18,-800,352,272
08:21:24.18,-720,424,224
08:21:24.18,-584,464,216
08:21:24.18,-552,568,264
08:21:24.18,-744,728,288
08:21:24.18,-896,808,328
08:21:24.18,-928,752,312
08:21:25.21,-840,720,296
08:21:25.21,-808,632,272
08:21:25.21,-784,536,248
08:21:25.21,-792,456,240
08:21:25.21,-744,392,192
08:21:25.21,-768,336,152
08:21:25.21,-776,296,96
08:21:25.21,-776,320,96
08:21:25.21,-920,384,80
08:21:25.21,-928,400,96
08:21:25.21,-1040,432,136
08:21:25.21,-1000,400,112
08:21:25.21,-1032,416,152
08:21:25.21,-1024,328,168
08:21:25.21,-1096,296,240
08:21:25.21,-1120,280,288
08:21:25.21,-1152,312,320
08:21:25.21,-1128,344,312
08:21:25.21,-1056,360,312
08:21:25.21,-984,360,272
08:21:25.21,-904,328,240
08:21:25.21,-888,304,224
08:21:25.21,-912,296,184
08:21:25.21,-928,296,168
08:21:25.21,-896,312,144
08:21:26.18,-848,336,128
08:21:26.18,-848,360,144
08:21:26.18,-856,376,128
08:21:26.18,-856,368,136
08:21:26.18,-872,352,152
08:21:26.18,-872,360,168
08:21:26.18,-912,368,184
08:21:26.18,-928,376,216
08:21:26.18,-960,368,248
08:21:26.18,-976,368,256
08:21:26.18,-968,368,304
08:21:26.18,-944,352,304
08:21:26.18,-952,360,304
08:21:26.18,-920,352,320
08:21:26.18,-928,344,296
08:21:26.18,-928,360,320
08:21:26.18,-896,344,280
08:21:26.18,-920,360,256
08:21:26.18,-928,344,248
08:21:26.18,-936,360,240
08:21:26.18,-912,336,208
08:21:26.18,-920,352,208
08:21:26.18,-920,352,240
08:21:26.18,-920,368,240
08:21:26.18,-888,352,256
08:21:27.21,-904,352,272
08:21:27.21,-896,368,280
08:21:27.21,-896,408,304
08:21:27.21,-872,416,352
08:21:27.21,-832,408,336
08:21:27.21,-856,392,336
08:21:27.21,-848,392,336
08:21:27.21,-888,416,336
08:21:27.21,-872,432,336
08:21:27.21,-872,408,336
08:21:27.21,-880,400,352
08:21:27.21,-848,336,320
08:21:27.21,-800,312,312
08:21:27.21,-784,352,320
08:21:27.21,-808,424,416
08:21:27.21,-760,488,544
08:21:27.21,-816,736,920
08:21:27.21,-728,1160,1600
08:21:27.21,-1304,1616,2232
08:21:27.21,-1472,1768,1976
08:21:27.21,-1040,2336,1320
08:21:27.21,-976,2176,408
08:21:27.21,-904,1944,-784
08:21:27.21,-824,1280,-1512
08:21:27.21,824,488,-2720
08:21:28.23,776,-104,-2448
08:21:28.23,40,24,-2456
08:21:28.23,0,232,-1496
08:21:28.23,376,-248,-608
08:21:28.23,1744,1128,888
08:21:28.23,-1104,1760,3248
08:21:28.23,-1128,1816,1536
08:21:28.23,-848,488,1952
08:21:28.23,-632,-176,984
08:21:28.23,-544,-536,-48
08:21:28.23,-1168,-1368,-936
08:21:28.23,-2592,-664,-296
08:21:28.23,-2064,2104,2672
08:21:28.23,-2536,4080,2920
08:21:28.23,336,1840,848
08:21:28.23,-912,-504,344
08:21:28.23,0,2448,-448
08:21:28.23,368,-800,528
08:21:28.23,2808,-1136,136
08:21:28.23,1136,1496,-984
08:21:28.23,424,688,1048
08:21:28.23,816,1088,-664
08:21:28.23,600,624,240
08:21:28.23,456,984,-168
08:21:28.23,584,792,-304
08:21:29.20,360,768,-240
08:21:29.20,480,1048,8
08:21:29.20,264,928,88
08:21:29.20,232,952,32
08:21:29.20,224,1072,-56
08:21:29.20,240,904,160
08:21:29.20,24,648,48
08:21:29.20,-128,528,-72
08:21:29.20,-16,864,-96
08:21:29.20,0,1168,56
08:21:29.20,160,1040,104
08:21:29.20,312,1016,320
08:21:29.20,448,896,272
08:21:29.20,280,856,128
08:21:29.20,296,928,144
08:21:29.20,336,896,256
08:21:29.20,288,832,224
08:21:29.20,304,848,224
08:21:29.20,352,912,152
08:21:29.20,256,920,88
08:21:29.20,200,928,96
08:21:29.20,192,920,112
08:21:29.20,224,968,152
08:21:29.20,272,952,144
08:21:29.20,256,920,152
08:21:30.23,280,896,104
08:21:30.23,272,936,144
08:21:30.23,256,928,152
08:21:30.23,240,936,136
08:21:30.23,248,904,152
08:21:30.23,264,928,128
08:21:30.23,248,920,160
08:21:30.23,256,912,136
08:21:30.23,256,920,160
08:21:30.23,248,920,144
08:21:30.23,248,920,144
08:21:30.23,248,912,152
08:21:30.23,256,928,152
08:21:30.23,256,928,144
08:21:30.23,248,920,144
08:21:30.23,256,936,160
08:21:30.23,248,936,152
08:21:30.23,240,920,160
08:21:30.23,248,928,152
08:21:30.23,232,912,160
08:21:30.23,240,928,152
08:21:30.23,248,928,168
08:21:30.23,232,920,168
08:21:30.23,240,920,160
08:21:30.23,240,920,160
08:21:31.25,240,920,160
08:21:31.25,248,912,152
08:21:31.25,240,912,160
08:21:31.25,248,920,176
08:21:31.25,240,920,192
08:21:31.25,248,912,176
08:21:31.25,248,912,160
08:21:31.25,256,920,176
08:21:31.25,240,928,176
08:21:31.25,240,920,168
08:21:31.25,240,912,168
08:21:31.25,232,928,176
08:21:31.25,240,928,160
08:21:31.25,248,928,176
08:21:31.25,240,920,168
08:21:31.25,256,920,176
08:21:31.25,240,920,168
08:21:31.25,240,928,168
08:21:31.25,240,936,176
08:21:31.25,240,920,176
08:21:31.25,240,928,168
08:21:31.25,232,920,176
08:21:31.25,240,912,176
08:21:31.25,248,920,184
08:21:31.25,240,912,168
08:21:32.23,248,920,160
08:21:32.23,240,920,184
08:21:32.23,240,928,160
08:21:32.23,248,912,176
08:21:32.23,240,920,176
08:21:32.23,248,920,176
08:21:32.23,248,928,176
08:21:32.23,240,920,184
08:21:32.23,232,920,184
08:21:32.23,240,920,184
08:21:32.23,240,920,192
08:21:32.23,248,928,184
08:21:32.23,240,920,184
08:21:32.23,232,912,176
08:21:32.23,240,912,176
08:21:32.23,240,920,176
08:21:32.23,240,928,168
08:21:32.23,232,904,184
08:21:32.23,232,928,168
08:21:32.23,232,936,184
08:21:32.23,232,928,192
08:21:32.23,240,928,176
08:21:32.23,240,928,184
08:21:32.23,240,920,184
08:21:32.23,248,912,192
08:21:33.25,232,920,176
08:21:33.25,232,920,192
08:21:33.25,240,920,176
08:21:33.25,232,912,184
08:21:33.25,240,920,184
08:21:33.25,232,928,176
08:21:33.25,240,928,168
08:21:33.25,232,912,192
08:21:33.25,248,904,176
08:21:33.25,240,920,184
08:21:33.25,248,920,176
08:21:33.25,248,920,184
08:21:33.25,240,912,192
08:21:33.25,240,920,176
08:21:33.25,240,920,184
08:21:33.25,240,912,184
08:21:33.25,248,920,184
08:21:33.25,240,912,192
08:21:33.25,248,920,192
08:21:33.25,240,912,168
08:21:33.25,248,928,184
08:21:33.25,240,912,184
08:21:33.25,240,920,184
08:21:33.25,240,920,184
08:21:33.25,240,920,184
08:21:34.27,224,920,192
08:21:34.27,232,920,176
08:21:34.27,248,912,176
08:21:34.27,248,920,184
08:21:34.27,240,928,184
08:21:34.27,256,920,184
08:21:34.27,248,920,192
08:21:34.27,248,920,192
08:21:34.27,240,920,176
08:21:34.27,232,920,192
08:21:34.27,240,928,176
08:21:34.27,248,920,184
08:21:34.27,240,928,184
08:21:34.27,240,920,200
08:21:34.27,232,928,184
08:21:34.27,240,920,192
08:21:34.27,248,928,184
08:21:34.27,232,920,176
08:21:34.27,256,920,184
08:21:34.27,256,912,176
08:21:34.27,256,920,176
08:21:34.27,248,920,192
08:21:34.27,240,920,192
08:21:34.27,240,920,176
08:21:34.27,240,920,200
08:21:35.25,240,928,176
08:21:35.25,256,904,200
08:21:35.25,232,920,184
08:21:35.25,248,920,192
08:21:35.25,240,920,192
08:21:35.25,248,920,192
08:21:35.25,240,912,184
08:21:35.25,248,912,176
08:21:35.25,248,920,192
08:21:35.25,248,912,176
08:21:35.25,240,904,192
08:21:35.25,248,920,184
08:21:35.25,248,912,176
08:21:35.25,240,928,192
08:21:35.25,248,920,184
08:21:35.25,240,912,200
08:21:35.25,240,920,176
08:21:35.25,240,912,184
08:21:35.25,240,920,176
08:21:35.25,256,920,192
08:21:35.25,240,912,184
08:21:35.25,256,912,176
08:21:35.25,256,920,192
08:21:35.25,248,912,184
08:21:35.25,240,920,184
08:21:36.27,240,912,184
08:21:36.27,248,904,184
08:21:36.27,248,912,184
08:21:36.27,240,920,200
08:21:36.27,240,928,184
08:21:36.27,232,912,192
08:21:36.27,240,928,192
08:21:36.27,248,912,192
08:21:36.27,248,920,184
08:21:36.27,248,912,176
08:21:36.27,240,920,200
08:21:36.27,264,928,176
08:21:36.27,224,928,192
08:21:36.27,240,936,184
08:21:36.27,232,904,208
08:21:36.27,264,864,264
08:21:36.27,240,880,240
08:21:36.27,200,944,296
08:21:36.27,216,848,248
08:21:36.27,232,904,288
08:21:36.27,296,680,72
08:21:36.27,168,928,360
08:21:36.27,176,416,120
08:21:36.27,8,488,888
08:21:36.27,160,1008,976
08:21:37.30,0,872,864
08:21:37.30,-40,592,824
08:21:37.30,-96,496,1072
08:21:37.30,-112,224,904
08:21:37.30,-304,248,1096
08:21:37.30,-168,344,576
08:21:37.30,-560,392,760
08:21:37.30,-512,416,512
08:21:37.30,-688,488,664
08:21:37.30,-880,168,696
08:21:37.30,-784,248,744
08:21:37.30,-784,64,672
08:21:37.30,-656,240,688
08:21:37.30,-896,152,560
08:21:37.30,-1048,208,592
08:21:37.30,-1056,-40,456
08:21:37.30,-1120,-16,496
08:21:37.30,-1152,80,432
08:21:37.30,-1152,56,384
08:21:37.30,-1152,-616,296
08:21:37.30,-816,184,488
08:21:37.30,-544,112,544
08:21:37.30,-608,200,528
08:21:37.30,-584,304,424
08:21:37.30,-768,448,344
08:21:38.27,-752,656,112
08:21:38.27,-680,576,104
08:21:38.27,-648,528,120
08:21:38.27,-680,672,88
08:21:38.27,-672,808,32
08:21:38.27,-920,848,248
08:21:38.27,-800,736,328
08:21:38.27,-608,816,504
08:21:38.27,-352,784,744
08:21:38.27,184,424,720
08:21:38.27,-152,600,880
08:21:38.27,-448,3760,488
08:21:38.27,-352,2432,912
08:21:38.27,-2056,520,-648
08:21:38.27,-1088,-560,136
08:21:38.27,-1048,640,40
08:21:38.27,-856,0,-216
08:21:38.27,-1056,384,-56
08:21:38.27,-904,272,-8
08:21:38.27,-1112,224,-136
08:21:38.27,-888,664,96
08:21:38.27,-864,-208,-184
08:21:38.27,-1024,632,176
08:21:38.27,-1016,-56,208
08:21:38.27,-1008,472,-88
08:21:39.30,-1008,288,0
08:21:39.30,-888,408,32
08:21:39.30,-800,1024,424
08:21:39.30,-1032,16,-112
08:21:39.30,-1240,456,80
08:21:39.30,-1432,680,240
08:21:39.30,-1568,544,232
08:21:39.30,-1488,408,-48
08:21:39.30,-1056,120,24
08:21:39.30,-816,48,216
08:21:39.30,-744,24,248
08:21:39.30,-784,8,72
08:21:39.30,-800,128,32
08:21:39.30,-920,120,24
08:21:39.30,-1208,216,-136
08:21:39.30,-1632,368,-176
08:21:39.30,-1760,512,-48
08:21:39.30,-1776,456,56
08:21:39.30,-1512,488,112
08:21:39.30,-1320,400,88
08:21:39.30,-1192,344,32
08:21:39.30,-1112,120,8
08:21:39.30,-1056,-8,-24
08:21:39.30,-952,0,16
08:21:39.30,-912,8,32
08:21:40.32,-816,-88,40
08:21:40.32,-744,-64,48
08:21:40.32,-712,-8,88
08:21:40.32,-720,-48,136
08:21:40.32,-704,-48,192
08:21:40.32,-672,-80,192
08:21:40.32,-784,-8,176
08:21:40.32,-800,48,176
08:21:40.32,-888,128,200
08:21:40.32,-880,176,152
08:21:40.32,-960,296,160
08:21:40.32,-960,304,104
08:21:40.32,-920,416,88
08:21:40.32,-1016,568,72
08:21:40.32,-1016,456,56
08:21:40.32,-1016,520,0
08:21:40.32,-936,528,0
08:21:40.32,-880,624,128
08:21:40.32,-808,648,144
08:21:40.32,-616,1000,224
08:21:40.32,-688,1216,200
08:21:40.32,-720,1192,8
08:21:40.32,-512,1064,-72
08:21:40.32,-472,944,-296
08:21:40.32,-392,760,-432
08:21:41.30,-376,648,-424
08:21:41.30,-288,592,-448
08:21:41.30,-224,600,-456
08:21:41.30,128,528,-496
08:21:41.30,208,528,-544
08:21:41.30,120,360,-728
08:21:41.30,32,400,-768
08:21:41.30,-16,328,-576
08:21:41.30,216,376,-712
08:21:41.30,24,480,-704
08:21:41.30,-24,280,-432
08:21:41.30,-272,480,-256
08:21:41.30,-296,304,-312
08:21:41.30,-376,384,-280
08:21:41.30,-408,568,-336
08:21:41.30,-608,928,-480
08:21:41.30,-848,1128,-304
08:21:41.30,-1024,880,-176
08:21:41.30,-1688,-32,440
08:21:41.30,-1936,416,872
08:21:41.30,-1656,560,752
08:21:41.30,-1312,784,600
08:21:41.30,-1048,720,648
08:21:41.30,-872,536,600
08:21:41.30,-792,408,632
08:21:42.32,-768,440,544
08:21:42.32,-808,456,480
08:21:42.32,-960,496,392
08:21:42.32,-1088,480,344
08:21:42.32,-1152,480,320
08:21:42.32,-1152,448,360
08:21:42.32,-1128,448,344
08:21:42.32,-1032,408,240
08:21:42.32,-960,400,192
08:21:42.32,-856,392,152
08:21:42.32,-800,384,128
08:21:42.32,-784,328,136
08:21:42.32,-776,312,136
08:21:42.32,-800,304,192
08:21:42.32,-792,304,200
08:21:42.32,-792,312,208
08:21:42.32,-832,336,248
08:21:42.32,-824,368,288
08:21:42.32,-872,384,304
08:21:42.32,-936,400,336
08:21:42.32,-928,384,328
08:21:42.32,-928,368,368
08:21:42.32,-952,360,360
08:21:42.32,-960,368,320
08:21:42.32,-960,408,312
08:21:43.34,-960,456,304
08:21:43.34,-928,496,288
08:21:43.34,-920,504,288
08:21:43.34,-912,496,256
08:21:43.34,-912,480,248
08:21:43.34,-920,456,240
08:21:43.34,-912,448,240
08:21:43.34,-944,432,256
08:21:43.34,-936,440,248
08:21:43.34,-952,400,264
08:21:43.34,-960,384,256
08:21:43.34,-960,376,256
08:21:43.34,-960,360,248
08:21:43.34,-928,352,240
08:21:43.34,-912,352,248
08:21:43.34,-880,320,240
08:21:43.34,-872,336,232
08:21:43.34,-864,328,224
08:21:43.34,-880,352,232
08:21:43.34,-872,352,240
08:21:43.34,-880,360,232
08:21:43.34,-880,368,232
08:21:43.34,-896,384,248
08:21:43.34,-912,408,264
08:21:43.34,-928,408,248
08:21:44.32,-936,424,256
08:21:44.32,-936,424,264
08:21:44.32,-928,432,264
08:21:44.32,-920,432,280
08:21:44.32,-936,440,280
08:21:44.32,-920,424,280
08:21:44.32,-904,416,296
08:21:44.32,-904,424,288
08:21:44.32,-912,400,280
08:21:44.32,-912,400,280
08:21:44.32,-912,392,272
08:21:44.32,-928,376,280
08:21:44.32,-912,368,272
08:21:44.32,-920,368,272
08:21:44.32,-904,360,272
08:21:44.32,-896,368,264
08:21:44.32,-888,352,272
08:21:44.32,-864,352,256
08:21:44.32,-880,352,280
08:21:44.32,-880,360,272
08:21:44.32,-888,360,272
08:21:44.32,-880,368,288
08:21:44.32,-864,376,288
08:21:44.32,-872,384,288
08:21:44.32,-896,368,296
08:21:45.34,-880,376,296
08:21:45.34,-888,376,320
08:21:45.34,-872,376,288
08:21:45.34,-896,368,296
08:21:45.34,-888,376,288
08:21:45.34,-856,376,280
08:21:45.34,-864,400,272
08:21:45.34,-856,392,296
08:21:45.34,-856,400,288
08:21:45.34,-872,392,280
08:21:45.34,-936,400,296
08:21:45.34,-960,416,304
08:21:45.34,-936,424,304
08:21:45.34,-904,400,288
08:21:45.34,-848,368,256
08:21:45.34,-840,360,232
08:21:45.34,-912,344,248
08:21:45.34,-960,344,240
08:21:45.34,-976,360,216
08:21:45.34,-960,368,192
08:21:45.34,-944,368,192
08:21:45.34,-968,368,176
08:21:45.34,-960,360,184
08:21:45.34,-968,352,184
08:21:45.34,-952,344,168
08:21:46.36,-952,352,168
08:21:46.36,-968,368,176
08:21:46.36,-984,360,152
08:21:46.36,-1000,360,136
08:21:46.36,-1016,376,136
08:21:46.36,-992,368,136
08:21:46.36,-952,360,136
08:21:46.36,-944,352,152
08:21:46.36,-928,352,144
08:21:46.36,-936,344,144
08:21:46.36,-928,344,144
08:21:46.36,-920,344,152
08:21:46.36,-936,368,144
08:21:46.36,-904,360,160
08:21:46.36,-896,360,160
08:21:46.36,-968,384,176
08:21:46.36,-968,368,176
08:21:46.36,-928,384,192
08:21:46.36,-944,408,216
08:21:46.36,-952,400,232
08:21:46.36,-912,408,248
08:21:46.36,-896,408,256
08:21:46.36,-880,416,288
08:21:46.36,-888,416,304
08:21:46.36,-888,408,328
08:21:47.34,-912,384,344
08:21:47.34,-904,376,352
08:21:47.34,-872,376,368
08:21:47.34,-856,424,368
08:21:47.34,-856,392,384
08:21:47.34,-840,392,408
08:21:47.34,-800,400,448
08:21:47.34,-752,424,464
08:21:47.34,-744,456,480
08:21:47.34,-752,464,480
08:21:47.34,-744,472,536
08:21:47.34,-704,520,560
08:21:47.34,-760,592,584
08:21:47.34,-752,624,536
08:21:47.34,-696,640,496
08:21:47.34,-640,664,504
08:21:47.34,-584,664,440
08:21:47.34,-528,704,424
08:21:47.34,-576,832,480
08:21:47.34,-504,872,528
08:21:47.34,-440,1032,608
08:21:47.34,-392,1184,560
08:21:47.34,-112,1240,536
08:21:47.34,-128,1600,520
08:21:47.34,-136,1592,248
08:21:48.36,16,1240,32
08:21:48.36,-16,808,-952
08:21:48.36,712,256,-2400
08:21:48.36,648,-504,-2680
08:21:48.36,648,-240,-1584
08:21:48.36,984,920,-560
08:21:48.36,728,784,56
08:21:48.36,896,256,192
08:21:48.36,-512,1712,832
08:21:48.36,-1688,1496,808
08:21:48.36,-2408,152,-712
08:21:48.36,-3096,-2872,-1432
08:21:48.36,-4080,3944,-264
08:21:48.36,-4080,-1064,4024
08:21:48.36,-760,1616,3800
08:21:48.36,496,1528,152
08:21:48.36,152,192,-688
08:21:48.36,-576,488,-744
08:21:48.36,504,776,624
08:21:48.36,-1024,-8,56
08:21:48.36,-272,2432,192
08:21:48.36,200,1144,-952
08:21:48.36,312,696,-992
08:21:48.36,248,600,-1024
08:21:48.36,40,552,-736
08:21:49.34,8,488,-704
08:21:49.34,136,496,-744
08:21:49.34,56,536,-832
08:21:49.34,152,512,-864
08:21:49.34,176,496,-840
08:21:49.34,240,488,-904
08:21:49.34,280,520,-872
08:21:49.34,264,472,-752
08:21:49.34,256,496,-808
08:21:49.34,240,504,-768
08:21:49.34,232,512,-800
08:21:49.34,240,512,-768
08:21:49.34,224,520,-848
08:21:49.34,216,512,-800
08:21:49.34,216,520,-776
08:21:49.34,184,520,-800
08:21:49.34,176,520,-816
08:21:49.34,192,512,-848
08:21:49.34,192,504,-824
08:21:49.34,200,496,-824
08:21:49.34,192,496,-816
08:21:49.34,208,496,-824
