01:00.957	,-1128,-248,-8
01:00.957	,-1112,-240,-24
01:00.957	,-1072,-232,-72
01:00.957	,-1128,-264,-96
01:01.932	,-1176,-248,-128
01:01.932	,-1120,-248,-152
01:01.932	,-1048,-240,-144
01:01.932	,-968,-256,-96
01:01.932	,-936,-264,-40
01:01.932	,-888,-208,-16
01:01.932	,-960,-208,24
01:01.932	,-1016,-216,48
01:01.932	,-1048,-184,112
01:01.932	,-1024,-208,152
01:01.932	,-1088,-264,304
01:01.932	,-1088,-112,488
01:01.932	,-1080,56,688
01:01.932	,-1056,24,496
01:01.932	,-1088,-168,272
01:01.932	,-1016,-168,96
01:01.932	,-968,-168,72
01:01.932	,-968,-176,32
01:01.932	,-960,-184,16
01:01.932	,-928,-184,16
01:01.932	,-920,-192,56
01:01.932	,-928,-200,120
01:01.932	,-944,-192,136
01:01.932	,-992,-240,152
01:01.932	,-1016,-264,232
01:02.908	,-1008,-280,248
01:02.908	,-1000,-272,288
01:02.908	,-1000,-224,272
01:02.908	,-1000,-240,248
01:02.908	,-1024,-248,216
01:02.908	,-1024,-240,208
01:02.908	,-1000,-208,184
01:02.908	,-1072,-200,160
01:02.908	,-1184,-176,96
01:02.908	,-1216,-168,88
01:02.908	,-1104,-168,120
01:02.908	,-984,-184,128
01:02.908	,-960,-152,104
01:02.908	,-992,-152,64
01:02.908	,-1048,-144,48
01:02.908	,-1032,-120,8
01:02.908	,-992,-128,-8
01:02.908	,-912,-160,0
01:02.908	,-904,-200,24
01:02.908	,-928,-208,24
01:02.908	,-984,-192,16
01:02.908	,-1016,-192,32
01:02.908	,-1056,-208,24
01:02.908	,-1096,-216,32
01:02.908	,-1112,-216,24
01:03.930	,-1128,-224,16
01:03.930	,-1112,-232,16
01:03.930	,-1096,-216,24
01:03.930	,-1072,-248,16
01:03.930	,-1056,-272,32
01:03.930	,-1040,-280,8
01:03.930	,-1048,-288,8
01:03.930	,-1064,-304,40
01:03.930	,-1024,-280,56
01:03.930	,-1056,-272,64
01:03.930	,-1048,-264,120
01:03.930	,-1000,-256,136
01:03.930	,-1072,-216,136
01:03.930	,-1160,-168,136
01:03.930	,-1120,-88,120
01:03.930	,-1136,-72,136
01:03.930	,-1184,-112,112
01:03.930	,-1120,-144,96
01:03.930	,-1024,-136,88
01:03.930	,-896,-152,88
01:03.930	,-752,-144,96
01:03.930	,-712,-200,128
01:03.930	,-760,-224,168
01:03.930	,-872,-216,184
01:03.930	,-992,-168,200
01:05.004	,-1048,-160,200
01:05.004	,-1048,-176,192
01:05.004	,-1144,-184,160
01:05.004	,-1184,-192,152
01:05.004	,-1152,-224,128
01:05.004	,-1224,-240,144
01:05.004	,-1248,-264,128
01:05.004	,-1144,-248,136
01:05.004	,-952,-232,128
01:05.004	,-952,-248,120
01:05.004	,-928,-232,96
01:05.004	,-1048,-176,80
01:05.004	,-1192,-96,24
01:05.004	,-1184,-120,-32
01:05.004	,-1112,-104,-32
01:05.004	,-1016,-144,-16
01:05.004	,-992,-152,8
01:05.004	,-912,-136,8
01:05.004	,-896,-176,40
01:05.004	,-880,-152,56
01:05.004	,-904,-176,80
01:05.004	,-952,-184,112
01:05.004	,-968,-208,168
01:05.004	,-976,-184,192
01:05.004	,-1008,-200,200
01:05.978	,-1072,-192,152
01:05.978	,-1136,-208,152
01:05.978	,-1168,-200,96
01:05.978	,-1248,-200,56
01:05.978	,-1208,-208,24
01:05.978	,-1120,-224,0
01:05.978	,-1024,-280,16
01:05.978	,-904,-344,24
01:05.978	,-912,-320,32
01:05.978	,-968,-240,56
01:05.978	,-968,-160,56
01:05.978	,-1024,-88,104
01:05.978	,-1104,-128,120
01:05.978	,-1168,-208,120
01:05.978	,-1136,-208,120
01:05.978	,-1104,-208,112
01:05.978	,-1016,-184,136
01:05.978	,-944,-168,160
01:05.978	,-888,-152,128
01:05.978	,-880,-176,160
01:05.978	,-896,-184,160
01:05.978	,-928,-168,168
01:05.978	,-928,-168,176
01:05.978	,-920,-208,176
01:05.978	,-992,-208,176
01:06.954	,-1040,-184,152
01:06.954	,-1064,-184,144
01:06.954	,-1128,-168,112
01:06.954	,-1176,-200,72
01:06.954	,-1256,-224,24
01:06.954	,-1120,-240,32
01:06.954	,-992,-240,64
01:06.954	,-952,-288,96
01:06.954	,-952,-264,120
01:06.954	,-920,-248,112
01:06.954	,-1016,-240,72
01:06.954	,-1120,-192,48
01:06.954	,-1112,-152,8
01:06.954	,-1120,-144,24
01:06.954	,-1048,-136,8
01:06.954	,-1008,-176,8
01:06.954	,-984,-176,16
01:06.954	,-928,-184,0
01:06.954	,-912,-184,8
01:06.954	,-944,-168,16
01:06.954	,-928,-184,32
01:06.954	,-976,-208,64
01:06.954	,-976,-184,112
01:06.954	,-1000,-200,112
01:06.954	,-1008,-200,128
01:07.927	,-1024,-208,120
01:07.927	,-1048,-272,120
01:07.927	,-1088,-264,112
01:07.927	,-1168,-264,72
01:07.927	,-1184,-240,72
01:07.927	,-1128,-248,88
01:07.927	,-976,-264,96
01:07.927	,-936,-272,112
01:07.927	,-920,-216,80
01:07.927	,-928,-184,88
01:07.927	,-1032,-192,96
01:07.927	,-1128,-152,64
01:07.927	,-1104,-160,64
01:07.927	,-1128,-128,56
01:07.927	,-1064,-136,48
01:07.927	,-1008,-168,64
01:07.927	,-952,-176,88
01:07.927	,-864,-176,120
01:07.927	,-872,-184,136
01:07.927	,-920,-184,168
01:07.927	,-936,-176,176
01:07.927	,-952,-200,184
01:07.927	,-952,-224,160
01:07.927	,-976,-240,176
01:07.927	,-1000,-256,192
01:08.950	,-1016,-240,184
01:08.950	,-1032,-224,168
01:08.950	,-1024,-232,168
01:08.950	,-1008,-224,160
01:08.950	,-1048,-240,136
01:08.950	,-1112,-232,96
01:08.950	,-1152,-232,104
01:08.950	,-1048,-216,96
01:08.950	,-1000,-240,80
01:08.950	,-960,-232,72
01:08.950	,-960,-208,72
01:08.950	,-1016,-200,64
01:08.950	,-1064,-200,56
01:08.950	,-1064,-192,40
01:08.950	,-1048,-144,40
01:08.950	,-1024,-152,32
01:08.950	,-1008,-136,40
01:08.950	,-984,-144,40
01:08.950	,-968,-160,48
01:08.950	,-984,-168,32
01:08.950	,-944,-168,48
01:08.950	,-920,-192,72
01:08.950	,-928,-192,88
01:08.950	,-952,-192,104
01:08.950	,-1008,-192,104
01:09.974	,-1064,-200,104
01:09.974	,-1064,-208,104
01:09.974	,-1056,-208,96
01:09.974	,-1072,-208,72
01:09.974	,-1112,-224,56
01:09.974	,-1120,-216,32
01:09.974	,-1104,-240,32
01:09.974	,-952,-264,80
01:09.974	,-904,-280,72
01:09.974	,-928,-232,80
01:09.974	,-984,-200,80
01:09.974	,-1048,-168,104
01:09.974	,-1080,-160,112
01:09.974	,-1112,-184,120
01:09.974	,-1112,-176,112
01:09.974	,-1080,-160,112
01:09.974	,-1000,-160,112
01:09.974	,-928,-176,120
01:09.974	,-880,-208,120
01:09.974	,-888,-208,112
01:09.974	,-928,-184,144
01:09.974	,-960,-176,128
01:09.974	,-1000,-168,136
01:09.974	,-976,-192,120
01:09.974	,-1000,-208,128
01:11.023	,-1016,-216,136
01:11.023	,-1024,-216,136
01:11.023	,-1048,-192,120
01:11.023	,-1056,-184,144
01:11.023	,-1096,-232,152
01:11.023	,-1136,-280,168
01:11.023	,-1048,-272,160
01:11.023	,-1064,-264,160
01:11.023	,-1056,-240,136
01:11.023	,-1048,-184,120
01:11.023	,-1048,-192,88
01:11.023	,-1056,-160,48
01:11.023	,-1072,-168,32
01:11.023	,-1056,-160,-16
01:11.023	,-1024,-200,-24
01:11.023	,-992,-192,-48
01:11.023	,-1000,-200,-72
01:11.023	,-984,-200,-64
01:11.023	,-1008,-184,-80
01:11.023	,-1000,-152,-80
01:11.023	,-1000,-144,-88
01:11.023	,-992,-160,-72
01:11.023	,-1016,-184,-64
01:11.023	,-1064,-192,-48
01:11.023	,-1088,-192,-40
01:11.973	,-1056,-192,-24
01:11.973	,-1064,-184,-32
01:11.973	,-1096,-168,-40
01:11.973	,-1088,-176,-16
01:11.973	,-1072,-136,-24
01:11.973	,-1048,-128,8
01:11.973	,-1032,-160,16
01:11.973	,-1016,-176,32
01:11.973	,-1000,-192,48
01:11.973	,-896,-200,96
01:11.973	,-872,-216,128
01:11.973	,-928,-208,160
01:11.973	,-976,-208,144
01:11.973	,-1040,-184,176
01:11.973	,-1072,-184,168
01:11.973	,-1056,-200,168
01:11.973	,-1096,-216,152
01:11.973	,-1120,-176,168
01:11.973	,-1072,-216,192
01:11.973	,-984,-208,200
01:11.973	,-928,-248,208
01:11.973	,-952,-232,176
01:11.973	,-976,-208,160
01:11.973	,-976,-192,136
01:11.973	,-968,-200,120
01:12.998	,-968,-200,96
01:12.998	,-984,-184,96
01:12.998	,-976,-192,72
01:12.998	,-1000,-200,88
01:12.998	,-1000,-176,96
01:12.998	,-1032,-168,112
01:12.998	,-1064,-168,104
01:12.998	,-1128,-200,128
01:12.998	,-1120,-176,120
01:12.998	,-1048,-200,152
01:12.998	,-992,-192,120
01:12.998	,-1000,-216,112
01:12.998	,-1024,-184,96
01:12.998	,-1000,-176,80
01:12.998	,-1008,-176,48
01:12.998	,-1008,-152,16
01:12.998	,-1008,-176,16
01:12.998	,-968,-176,16
01:12.998	,-960,-200,8
01:12.998	,-952,-224,32
01:12.998	,-976,-224,64
01:12.998	,-960,-240,120
01:12.998	,-936,-264,152
01:12.998	,-976,-288,184
01:12.998	,-1008,-280,208
01:14.022	,-1008,-264,216
01:14.022	,-1000,-264,224
01:14.022	,-1016,-256,192
01:14.022	,-1112,-280,152
01:14.022	,-1072,-240,136
01:14.022	,-1000,-216,136
01:14.022	,-944,-224,120
01:14.022	,-944,-216,120
01:14.022	,-920,-160,112
01:14.022	,-984,-160,80
01:14.022	,-1024,-144,112
01:14.022	,-1008,-184,104
01:14.022	,-992,-176,128
01:14.022	,-944,-176,160
01:14.022	,-944,-192,144
01:14.022	,-928,-184,160
01:14.022	,-936,-192,184
01:14.022	,-960,-224,176
01:14.022	,-1000,-192,176
01:14.022	,-1008,-168,168
01:14.022	,-1008,-176,160
01:14.022	,-1008,-176,152
01:14.022	,-1008,-216,152
01:14.022	,-1024,-200,144
01:14.022	,-1056,-200,144
01:15.046	,-1096,-200,152
01:15.046	,-1128,-200,152
01:15.046	,-1152,-200,144
01:15.046	,-1056,-200,136
01:15.046	,-1000,-224,128
01:15.046	,-976,-208,128
01:15.046	,-984,-176,120
01:15.046	,-1024,-176,88
01:15.046	,-1096,-160,56
01:15.046	,-1096,-136,16
01:15.046	,-1040,-136,-16
01:15.046	,-1000,-136,-16
01:15.046	,-936,-160,-16
01:15.046	,-936,-184,-16
01:15.046	,-936,-168,-16
01:15.046	,-936,-152,16
01:15.046	,-952,-160,48
01:15.046	,-992,-208,104
01:15.046	,-984,-200,120
01:15.046	,-1008,-208,168
01:15.046	,-1032,-184,168
01:15.046	,-1056,-184,176
01:15.046	,-1048,-232,152
01:15.046	,-1048,-256,144
01:15.046	,-1064,-248,80
01:16.021	,-1096,-248,48
01:16.021	,-1152,-240,16
01:16.021	,-1080,-240,32
01:16.021	,-1048,-256,40
01:16.021	,-968,-272,32
01:16.021	,-976,-240,48
01:16.021	,-1000,-192,40
01:16.021	,-1008,-160,72
01:16.021	,-1056,-136,64
01:16.021	,-1104,-152,104
01:16.021	,-1144,-176,120
01:16.021	,-1128,-168,128
01:16.021	,-1056,-176,152
01:16.021	,-936,-176,168
01:16.021	,-848,-152,160
01:16.021	,-832,-192,144
01:16.021	,-880,-184,152
01:16.021	,-920,-168,152
01:16.021	,-968,-152,144
01:16.021	,-984,-168,120
01:16.021	,-976,-168,152
01:16.021	,-992,-184,144
01:16.021	,-1040,-184,168
01:16.021	,-1032,-232,160
01:16.021	,-1040,-264,152
01:17.045	,-1016,-248,144
01:17.045	,-1048,-232,136
01:17.045	,-1152,-256,104
01:17.045	,-1160,-248,104
01:17.045	,-1032,-240,88
01:17.045	,-952,-240,120
01:17.045	,-1000,-224,104
01:17.045	,-1128,-200,88
01:17.045	,-1120,-160,104
01:17.045	,-1104,-136,96
01:17.045	,-1072,-120,72
01:17.045	,-1008,-136,56
01:17.045	,-936,-168,72
01:17.045	,-912,-160,64
01:17.045	,-912,-176,56
01:17.045	,-880,-160,72
01:17.045	,-888,-184,80
01:17.045	,-880,-200,112
01:17.045	,-928,-232,144
01:17.045	,-1008,-208,112
01:17.045	,-1072,-208,104
01:17.045	,-1112,-200,120
01:17.045	,-1192,-216,72
01:17.045	,-1304,-208,24
01:17.045	,-1272,-240,40
01:18.020	,-1048,-240,40
01:18.020	,-872,-304,56
01:18.020	,-840,-304,96
01:18.020	,-856,-224,80
01:18.020	,-992,-160,120
01:18.020	,-1072,-168,152
01:18.020	,-1064,-208,200
01:18.020	,-1048,-232,208
01:18.020	,-1048,-176,176
01:18.020	,-1040,-152,168
01:18.020	,-1016,-152,160
01:18.020	,-1048,-200,128
01:18.020	,-984,-200,120
01:18.020	,-936,-144,112
01:18.020	,-912,-184,120
01:18.020	,-912,-208,120
01:18.020	,-888,-208,120
01:18.020	,-896,-232,120
01:18.020	,-936,-248,144
01:18.020	,-992,-240,144
01:18.020	,-1040,-184,176
01:18.020	,-1040,-168,136
01:18.020	,-1120,-216,128
01:18.020	,-1232,-208,104
01:18.020	,-1216,-248,104
01:19.044	,-1080,-248,72
01:19.044	,-1000,-248,88
01:19.044	,-928,-248,96
01:19.044	,-944,-224,112
01:19.044	,-1008,-248,80
01:19.044	,-1104,-200,64
01:19.044	,-1080,-168,32
01:19.044	,-1064,-144,32
01:19.044	,-1048,-160,40
01:19.044	,-1040,-152,16
01:19.044	,-1024,-168,24
01:19.044	,-992,-160,16
01:19.044	,-944,-176,56
01:19.044	,-928,-176,80
01:19.044	,-912,-176,120
01:19.044	,-912,-184,152
01:19.044	,-920,-184,176
01:19.044	,-944,-184,176
01:19.044	,-1032,-208,128
01:19.044	,-1112,-216,120
01:19.044	,-1168,-168,64
01:19.044	,-1184,-192,40
01:19.044	,-1192,-224,-16
01:19.044	,-1192,-248,-40
01:19.044	,-1136,-232,-40
01:20.067	,-1016,-240,-8
01:20.067	,-960,-280,24
01:20.067	,-896,-264,32
01:20.067	,-896,-248,64
01:20.067	,-952,-216,128
01:20.067	,-976,-200,152
01:20.067	,-1048,-184,224
01:20.067	,-1160,-224,272
01:20.067	,-1160,-200,280
01:20.067	,-1144,-160,248
01:20.067	,-1048,-136,248
01:20.067	,-936,-128,208
01:20.067	,-920,-136,200
01:20.067	,-904,-160,176
01:20.067	,-936,-136,176
01:20.067	,-952,-136,168
01:20.067	,-928,-128,160
01:20.067	,-896,-144,192
01:20.067	,-912,-184,160
01:20.067	,-952,-192,168
01:20.067	,-976,-216,168
01:20.067	,-1024,-208,144
01:20.067	,-1072,-192,144
01:20.067	,-1152,-168,136
01:20.067	,-1208,-176,136
01:21.042	,-1184,-192,136
01:21.042	,-1064,-192,152
01:21.042	,-960,-208,160
01:21.042	,-928,-264,184
01:21.042	,-944,-240,176
01:21.042	,-1000,-200,176
01:21.042	,-1064,-184,136
01:21.042	,-1144,-176,88
01:21.042	,-1152,-96,80
01:21.042	,-1120,-96,56
01:21.042	,-1048,-128,56
01:21.042	,-992,-144,56
01:21.042	,-968,-168,56
01:21.042	,-912,-160,48
01:21.042	,-864,-184,72
01:21.042	,-864,-184,80
01:21.042	,-896,-200,96
01:21.042	,-936,-192,128
01:21.042	,-992,-184,152
01:21.042	,-1040,-176,120
01:21.042	,-1128,-184,112
01:21.042	,-1192,-184,72
01:21.042	,-1176,-192,24
01:21.042	,-1208,-216,-8
01:21.042	,-1176,-248,-16
01:22.066	,-1064,-264,-32
01:22.066	,-1048,-272,-8
01:22.066	,-984,-280,0
01:22.066	,-984,-240,40
01:22.066	,-960,-200,72
01:22.066	,-976,-224,160
01:22.066	,-984,-216,216
01:22.066	,-1016,-216,256
01:22.066	,-1120,-208,312
01:22.066	,-1184,-136,344
01:22.066	,-1120,-96,344
01:22.066	,-1040,-112,328
01:22.066	,-976,-120,280
01:22.066	,-952,-152,240
01:22.066	,-880,-128,176
01:22.066	,-872,-152,192
01:22.066	,-848,-176,200
01:22.066	,-864,-176,200
01:22.066	,-928,-160,192
01:22.066	,-992,-168,160
01:22.066	,-1056,-192,144
01:22.066	,-1072,-192,136
01:22.066	,-1104,-232,128
01:22.066	,-1112,-232,120
01:22.066	,-1080,-200,120
01:23.089	,-1088,-216,120
01:23.089	,-1096,-248,120
01:23.089	,-1112,-240,136
01:23.089	,-1064,-192,144
01:23.089	,-1000,-216,160
01:23.089	,-1000,-224,176
01:23.089	,-1008,-208,216
01:23.089	,-1064,-176,176
01:23.089	,-1080,-144,160
01:23.089	,-1120,-112,136
01:23.089	,-1152,-96,88
01:23.089	,-1096,-96,40
01:23.089	,-1008,-152,40
01:23.089	,-960,-136,32
01:23.089	,-904,-160,16
01:23.089	,-944,-152,32
01:23.089	,-912,-160,56
01:23.089	,-904,-160,80
01:23.089	,-928,-208,88
01:23.089	,-984,-224,104
01:23.089	,-1048,-240,96
01:23.089	,-1128,-256,72
01:23.089	,-1168,-232,40
01:23.089	,-1216,-240,40
01:23.089	,-1184,-240,24
01:24.064	,-1128,-264,0
01:24.064	,-1080,-288,0
01:24.064	,-1024,-272,-8
01:24.064	,-1048,-288,0
01:24.064	,-1032,-272,32
01:24.064	,-1008,-264,56
01:24.064	,-992,-256,96
01:24.064	,-992,-256,136
01:24.064	,-1008,-232,168
01:24.064	,-1080,-176,208
01:24.064	,-1176,-144,248
01:24.064	,-1192,-112,272
01:24.064	,-1200,-56,272
01:24.064	,-1144,-16,224
01:24.064	,-1056,-32,248
01:24.064	,-968,-48,192
01:24.064	,-848,-112,160
01:24.064	,-840,-160,168
01:24.064	,-840,-152,160
01:24.064	,-920,-176,152
01:24.064	,-1000,-168,144
01:24.064	,-1056,-168,120
01:24.064	,-1104,-160,72
01:24.064	,-1168,-184,56
01:24.064	,-1152,-200,40
01:25.089	,-1136,-216,48
01:25.089	,-1112,-240,48
01:25.089	,-1080,-264,32
01:25.089	,-1080,-240,56
01:25.089	,-1048,-232,72
01:25.089	,-1016,-240,104
01:25.089	,-1056,-248,128
01:25.089	,-1104,-224,144
01:25.089	,-1112,-176,200
01:25.089	,-1120,-120,240
01:25.089	,-1136,-48,216
01:25.089	,-1192,-16,160
01:25.089	,-1232,16,120
01:25.089	,-1128,-48,72
01:25.089	,-1040,-72,56
01:25.089	,-888,-104,32
01:25.089	,-928,-160,16
01:25.089	,-872,-168,0
01:25.089	,-928,-176,16
01:25.089	,-984,-136,16
01:25.089	,-992,-168,16
01:25.089	,-992,-176,32
01:25.089	,-1072,-200,16
01:25.089	,-1208,-192,-8
01:25.089	,-1184,-160,-24
01:26.112	,-1168,-176,-24
01:26.112	,-1200,-200,-48
01:26.112	,-1168,-224,-80
01:26.112	,-1072,-216,-80
01:26.112	,-1048,-216,-48
01:26.112	,-1016,-200,-24
01:26.112	,-928,-176,24
01:26.112	,-928,-136,64
01:26.112	,-1008,-200,168
01:26.112	,-1008,-128,224
01:26.112	,-1024,-192,312
01:26.112	,-1032,-96,440
01:26.112	,-1016,-80,488
01:26.112	,-1008,-32,432
01:26.112	,-1024,-64,368
01:26.112	,-1000,-104,280
01:26.112	,-952,-120,240
01:26.112	,-920,-112,184
01:26.112	,-880,-176,144
01:26.112	,-952,-168,128
01:26.112	,-976,-160,128
01:26.112	,-976,-160,144
01:26.112	,-936,-160,168
01:26.112	,-968,-160,208
01:26.112	,-984,-160,216
01:27.088	,-992,-192,240
01:27.088	,-1056,-184,256
01:27.088	,-1104,-184,256
01:27.088	,-1008,-176,224
01:27.088	,-952,-200,160
01:27.088	,-984,-216,112
01:27.088	,-1048,-184,32
01:27.088	,-1112,-160,8
01:27.088	,-1168,-152,0
01:27.088	,-1088,-136,-32
01:27.088	,-992,-160,-24
01:27.088	,-960,-176,-32
01:27.088	,-968,-168,-32
01:27.088	,-984,-160,-24
01:27.088	,-1000,-144,-24
01:27.088	,-1032,-168,-24
01:27.088	,-1024,-168,8
01:27.088	,-1016,-176,40
01:27.088	,-1048,-184,56
01:27.088	,-1080,-200,96
01:27.088	,-1008,-192,136
01:27.088	,-936,-200,176
01:27.088	,-960,-216,176
01:27.088	,-1016,-216,160
01:27.088	,-1040,-152,136
01:28.111	,-1048,-144,152
01:28.111	,-1016,-160,120
01:28.111	,-1000,-176,104
01:28.111	,-1008,-160,96
01:28.111	,-992,-160,72
01:28.111	,-1000,-176,56
01:28.111	,-984,-160,80
01:28.111	,-992,-168,80
01:28.111	,-1000,-152,88
01:28.111	,-1000,-152,96
01:28.111	,-1000,-176,112
01:28.111	,-1000,-160,104
01:28.111	,-992,-184,120
01:28.111	,-1016,-176,128
01:28.111	,-1008,-184,128
01:28.111	,-1000,-192,112
01:28.111	,-1016,-168,120
01:28.111	,-1008,-184,96
01:28.111	,-992,-192,104
01:28.111	,-1000,-184,104
01:28.111	,-1008,-176,88
01:28.111	,-992,-192,96
01:28.111	,-1008,-184,80
01:28.111	,-1008,-184,80
01:28.111	,-1008,-192,104
01:29.134	,-1016,-184,112
01:29.134	,-1024,-192,104
01:29.134	,-1000,-152,112
01:29.134	,-1000,-192,128
01:29.134	,-1000,-184,128
01:29.134	,-1008,-168,120
01:29.134	,-1016,-160,128
01:29.134	,-1008,-160,128
01:29.134	,-1016,-168,120
01:29.134	,-992,-160,104
01:29.134	,-992,-168,112
01:29.134	,-1008,-184,120
01:29.134	,-1000,-192,104
01:29.134	,-1000,-192,120
01:29.134	,-1000,-192,96
01:29.134	,-1024,-184,120
01:29.134	,-1000,-192,128
