39:55.399	,960,-16,248
39:55.399	,968,-24,256
39:55.399	,968,-24,248
39:55.399	,960,-16,240
39:55.399	,960,-24,248
39:55.399	,960,-24,240
39:55.399	,960,-24,240
39:55.399	,960,-16,240
39:55.399	,960,-24,248
39:55.399	,960,-24,240
39:55.399	,968,-16,240
39:55.399	,968,-24,240
39:55.399	,960,-16,256
39:55.399	,960,-24,240
39:55.399	,952,-16,248
39:55.399	,960,-16,232
39:55.399	,960,-24,240
39:55.399	,944,-16,232
39:55.399	,960,-16,248
39:55.399	,952,-24,240
39:55.399	,960,-24,248
39:55.399	,968,-16,224
39:55.399	,960,-24,240
39:55.399	,968,-24,232
39:55.399	,968,-16,248
39:56.423	,952,-16,248
39:56.423	,952,-16,248
39:56.423	,960,-24,248
39:56.423	,960,-16,240
39:56.423	,952,-16,240
39:56.423	,968,-16,248
39:56.423	,968,-16,240
39:56.423	,960,-8,240
39:56.423	,952,-24,248
39:56.423	,960,-16,240
39:56.423	,960,-16,232
39:56.423	,952,-16,248
39:56.423	,960,-16,240
39:56.423	,968,-24,232
39:56.423	,960,-16,248
39:56.423	,952,-16,248
39:56.423	,960,-8,240
39:56.423	,944,-16,240
39:56.423	,960,-24,240
39:56.423	,960,-8,240
39:56.423	,960,-16,240
39:56.423	,952,-16,248
39:56.423	,960,-24,256
39:56.423	,960,-16,232
39:56.423	,952,-16,240
39:57.398	,960,-16,256
39:57.398	,952,-16,240
39:57.398	,968,-24,248
39:57.398	,960,-16,248
39:57.398	,960,-16,248
39:57.398	,968,-16,248
39:57.398	,952,-16,232
39:57.398	,968,-16,232
39:57.398	,960,-24,248
39:57.398	,944,-16,248
39:57.398	,952,-24,232
39:57.398	,952,-8,240
39:57.398	,968,-8,240
39:57.398	,960,-16,248
39:57.398	,960,-24,232
39:57.398	,952,-16,232
39:57.398	,968,-8,248
39:57.398	,952,-32,248
39:57.398	,952,-16,248
39:57.398	,968,-16,248
39:57.398	,960,-16,248
39:57.398	,952,-16,240
39:57.398	,968,-8,232
39:57.398	,960,-24,224
39:57.398	,960,-24,232
39:58.422	,968,-16,248
39:58.422	,944,-24,248
39:58.422	,952,-24,240
39:58.422	,944,-16,240
39:58.422	,944,-16,240
39:58.422	,960,-24,240
39:58.422	,968,-16,248
39:58.422	,968,-24,224
39:58.422	,960,-24,248
39:58.422	,968,-24,240
39:58.422	,960,-8,248
39:58.422	,960,-16,224
39:58.422	,960,-16,248
39:58.422	,960,-16,240
39:58.422	,960,-16,240
39:58.422	,960,-24,240
39:58.422	,968,-8,248
39:58.422	,960,-16,256
39:58.422	,960,-24,248
39:58.422	,960,-24,256
39:58.422	,952,-32,240
39:58.422	,968,-24,232
39:58.422	,960,-16,232
39:58.422	,952,-24,256
39:58.422	,968,-16,240
39:59.446	,968,-32,248
39:59.446	,960,-16,224
39:59.446	,960,-16,256
39:59.446	,952,-24,240
39:59.446	,960,-24,248
39:59.446	,960,-16,232
39:59.446	,968,-16,240
39:59.446	,952,-16,240
