736,-184,632,987.40873
760,-184,616,995.4456289
760,-200,592,983.9024342
760,-176,616,993.9979879
760,-176,616,993.9979879
760,-192,624,1001.91816
744,-192,616,984.8126725
744,-184,624,988.315739
752,-184,608,984.3901665
736,-192,624,983.8373849
744,-200,608,981.4275317
760,-192,608,992.0322575
752,-208,608,989.157217
744,-192,640,1000
744,-168,624,985.462328
760,-176,616,993.9979879
744,-200,616,986.4035685
752,-192,608,985.9168322
744,-192,608,979.8285564
752,-192,616,990.8703245
744,-192,616,984.8126725
760,-192,616,996.9553651
752,-176,616,987.8947312
752,-184,616,989.3513026
736,-184,608,972.2221968
760,-200,624,1003.481938
752,-208,616,994.0945629
760,-192,616,996.9553651
752,-176,608,982.9262434
760,-192,632,1006.920056
752,-184,600,979.469244
744,-192,624,989.8363501
744,-176,624,986.8576392
752,-184,608,984.3901665
744,-192,624,989.8363501
744,-200,624,991.4191848
760,-192,608,992.0322575
752,-176,608,982.9262434
760,-184,608,990.5150176
760,-192,600,987.1494314
752,-184,616,989.3513026
744,-168,616,980.4162381
760,-192,624,1001.91816
760,-200,608,993.6115941
744,-200,616,986.4035685
752,-192,608,985.9168322
752,-200,624,997.4367148
760,-200,608,993.6115941
744,-176,632,991.9354818
760,-184,600,985.624675
752,-200,616,992.4515102
744,-192,616,984.8126725
736,-192,608,973.7679395
752,-192,608,985.9168322
752,-192,608,985.9168322
744,-192,608,979.8285564
736,-208,608,977.048617
736,-192,608,973.7679395
760,-200,608,993.6115941
752,-184,600,979.469244
752,-184,616,989.3513026
752,-184,616,989.3513026
760,-200,608,993.6115941
752,-200,608,987.5059493
752,-200,608,987.5059493
752,-192,600,981.0035678
760,-192,600,987.1494314
752,-192,608,985.9168322
744,-192,608,979.8285564
760,-184,616,995.4456289
744,-184,600,973.3406392
736,-184,616,977.2451074
744,-192,616,984.8126725
752,-192,616,990.8703245
752,-192,624,995.8634445
752,-184,616,989.3513026
744,-208,624,993.0639456
752,-192,608,985.9168322
752,-192,616,990.8703245
752,-208,616,994.0945629
752,-184,600,979.469244
752,-184,616,989.3513026
744,-208,624,993.0639456
752,-200,616,992.4515102
752,-192,616,990.8703245
736,-192,608,973.7679395
752,-208,624,999.071569
752,-200,616,992.4515102
752,-192,624,995.8634445
744,-192,616,984.8126725
736,-192,632,988.9307357
736,-200,616,980.3835984
744,-200,616,986.4035685
736,-208,616,982.0468421
752,-200,616,992.4515102
744,-184,600,973.3406392
744,-200,616,986.4035685
744,-192,624,989.8363501
752,-184,624,994.3520503
752,-200,616,992.4515102
752,-200,624,997.4367148
744,-200,624,991.4191848
744,-200,608,981.4275317
752,-192,608,985.9168322
752,-192,608,985.9168322
744,-192,608,979.8285564
752,-200,608,987.5059493
752,-192,608,985.9168322
744,-192,616,984.8126725
760,-192,616,996.9553651
760,-192,616,996.9553651
760,-184,624,1000.415914
760,-192,616,996.9553651
744,-200,600,976.4916794
744,-184,608,978.2923898
760,-192,616,996.9553651
752,-200,616,992.4515102
760,-192,624,1001.91816
744,-192,600,974.8846086
752,-200,608,987.5059493
752,-200,600,982.600631
752,-200,616,992.4515102
760,-192,616,996.9553651
744,-200,616,986.4035685
744,-200,608,981.4275317
752,-200,624,997.4367148
760,-208,616,1000.159987
736,-192,616,978.7829177
744,-208,600,978.1615409
744,-192,608,979.8285564
752,-200,608,987.5059493
752,-200,608,987.5059493
744,-192,624,989.8363501
752,-192,616,990.8703245
760,-208,624,1005.106959
752,-200,608,987.5059493
752,-200,624,997.4367148
744,-208,600,978.1615409
752,-200,624,997.4367148
744,-208,624,993.0639456
752,-192,616,990.8703245
744,-184,616,983.2842926
752,-208,616,994.0945629
752,-200,632,1002.460972
744,-200,624,991.4191848
736,-200,608,975.3768502
744,-192,624,989.8363501
744,-192,624,989.8363501
744,-192,624,989.8363501
752,-192,600,981.0035678
752,-192,616,990.8703245
728,-208,616,976.0655716
752,-200,608,987.5059493
744,-192,608,979.8285564
760,-200,616,998.526915
752,-208,624,999.071569
752,-208,608,989.157217
744,-200,608,981.4275317
744,-208,616,988.0566785
752,-200,608,987.5059493
744,-208,608,983.0890092
744,-192,616,984.8126725
744,-192,600,974.8846086
744,-200,608,981.4275317
744,-208,608,983.0890092
744,-192,608,979.8285564
752,-208,616,994.0945629
752,-200,600,982.600631
744,-200,616,986.4035685
752,-192,600,981.0035678
744,-208,624,993.0639456
752,-184,624,994.3520503
752,-200,608,987.5059493
752,-200,608,987.5059493
752,-200,600,982.600631
752,-192,616,990.8703245
752,-200,624,997.4367148
752,-200,616,992.4515102
744,-216,600,979.8938718
752,-192,616,990.8703245
760,-184,616,995.4456289
760,-208,600,990.3857834
752,-208,608,989.157217
744,-200,616,986.4035685
752,-192,616,990.8703245
744,-216,624,994.7703253
744,-216,616,989.7716908
760,-200,608,993.6115941
736,-200,608,975.3768502
760,-184,608,990.5150176
744,-192,616,984.8126725
744,-200,632,996.4737829
744,-200,616,986.4035685
744,-200,608,981.4275317
752,-208,608,989.157217
752,-200,608,987.5059493
752,-208,632,1004.087646
752,-192,624,995.8634445
752,-192,616,990.8703245
736,-192,608,973.7679395
736,-232,600,977.5070332
744,-208,616,988.0566785
744,-192,616,984.8126725
736,-208,600,972.0905308
744,-200,616,986.4035685
736,-184,608,972.2221968
752,-200,608,987.5059493
744,-192,608,979.8285564
752,-192,616,990.8703245
760,-192,616,996.9553651
744,-192,608,979.8285564
752,-200,624,997.4367148
744,-192,616,984.8126725
744,-200,624,991.4191848
752,-200,632,1002.460972
744,-200,624,991.4191848
736,-208,624,987.0845962
736,-200,616,980.3835984
752,-200,632,1002.460972
752,-192,600,981.0035678
736,-200,616,980.3835984
752,-208,616,994.0945629
744,-200,640,1001.566773
744,-216,616,989.7716908
744,-208,608,983.0890092
744,-200,624,991.4191848
752,-200,616,992.4515102
760,-192,608,992.0322575
744,-192,616,984.8126725
752,-208,608,989.157217
744,-200,632,996.4737829
752,-208,616,994.0945629
752,-192,616,990.8703245
744,-200,616,986.4035685
744,-200,616,986.4035685
744,-192,616,984.8126725
752,-192,616,990.8703245
760,-200,608,993.6115941
760,-192,616,996.9553651
752,-200,616,992.4515102
752,-192,616,990.8703245
744,-192,608,979.8285564
760,-200,600,988.7365675
744,-208,600,978.1615409
760,-192,616,996.9553651
744,-192,616,984.8126725
752,-200,608,987.5059493
752,-200,608,987.5059493
744,-200,608,981.4275317
744,-200,608,981.4275317
752,-184,600,979.469244
752,-200,600,982.600631
760,-200,608,993.6115941
744,-200,616,986.4035685
744,-184,616,983.2842926
752,-192,608,985.9168322
752,-192,616,990.8703245
736,-208,608,977.048617
744,-200,608,981.4275317
752,-200,616,992.4515102
728,-192,600,962.7294532
744,-200,608,981.4275317
744,-192,624,989.8363501
752,-208,624,999.071569
752,-200,624,997.4367148
752,-200,616,992.4515102
760,-200,608,993.6115941
744,-192,616,984.8126725
744,-200,624,991.4191848
752,-200,608,987.5059493
752,-192,624,995.8634445
744,-192,616,984.8126725
752,-208,616,994.0945629
744,-192,616,984.8126725
736,-200,616,980.3835984
744,-208,608,983.0890092
752,-208,624,999.071569
736,-192,616,978.7829177
752,-192,616,990.8703245
744,-208,616,988.0566785
744,-192,600,974.8846086
736,-200,624,985.4298554
752,-200,608,987.5059493
752,-208,616,994.0945629
744,-208,616,988.0566785
744,-208,616,988.0566785
752,-192,624,995.8634445
744,-200,624,991.4191848
744,-200,616,986.4035685
744,-200,608,981.4275317
752,-208,616,994.0945629
744,-208,608,983.0890092
752,-200,624,997.4367148
752,-208,616,994.0945629
744,-192,608,979.8285564
760,-200,608,993.6115941
752,-200,608,987.5059493
752,-192,608,985.9168322
752,-192,624,995.8634445
744,-208,608,983.0890092
744,-192,608,979.8285564
744,-192,616,984.8126725
752,-200,632,1002.460972
752,-200,616,992.4515102
752,-208,616,994.0945629
744,-200,608,981.4275317
752,-200,616,992.4515102
752,-192,608,985.9168322
744,-200,608,981.4275317
744,-200,632,996.4737829
744,-184,624,988.315739
744,-200,624,991.4191848
744,-184,608,978.2923898
760,-184,624,1000.415914
736,-192,632,988.9307357
744,-200,632,996.4737829
744,-184,608,978.2923898
744,-208,616,988.0566785
744,-208,616,988.0566785
736,-192,624,983.8373849
736,-192,624,983.8373849
736,-208,624,987.0845962
736,-200,624,985.4298554
744,-184,624,988.315739
752,-200,600,982.600631
760,-192,624,1001.91816
752,-192,616,990.8703245
744,-184,616,983.2842926
752,-208,624,999.071569
744,-192,624,989.8363501
744,-176,624,986.8576392
736,-192,632,988.9307357
752,-200,624,997.4367148
744,-192,632,994.8989898
744,-200,624,991.4191848
736,-192,616,978.7829177
760,-200,616,998.526915
744,-192,624,989.8363501
744,-192,616,984.8126725
728,-192,616,972.7815788
744,-200,632,996.4737829
752,-192,600,981.0035678
744,-184,600,973.3406392
744,-192,616,984.8126725
744,-200,624,991.4191848
744,-192,608,979.8285564
752,-192,616,990.8703245
744,-200,616,986.4035685
760,-184,608,990.5150176
736,-176,632,985.9492888
760,-184,608,990.5150176
760,-200,608,993.6115941
752,-200,608,987.5059493
752,-184,616,989.3513026
744,-184,608,978.2923898
744,-192,616,984.8126725
752,-184,608,984.3901665
744,-184,616,983.2842926
752,-192,616,990.8703245
744,-192,616,984.8126725
752,-192,616,990.8703245
752,-184,608,984.3901665
744,-192,600,974.8846086
752,-192,624,995.8634445
752,-200,608,987.5059493
752,-192,608,985.9168322
744,-192,632,994.8989898
744,-208,608,983.0890092
744,-200,608,981.4275317
752,-184,624,994.3520503
752,-200,616,992.4515102
744,-192,608,979.8285564
752,-200,616,992.4515102
760,-192,632,1006.920056
744,-184,624,988.315739
744,-192,608,979.8285564
744,-200,624,991.4191848
760,-184,616,995.4456289
760,-184,616,995.4456289
744,-192,616,984.8126725
744,-192,608,979.8285564
752,-192,624,995.8634445
752,-200,632,1002.460972
752,-200,624,997.4367148
736,-192,616,978.7829177
736,-200,600,970.4102225
760,-192,624,1001.91816
752,-200,616,992.4515102
744,-200,624,991.4191848
752,-200,616,992.4515102
744,-200,616,986.4035685
752,-184,608,984.3901665
744,-192,616,984.8126725
744,-192,616,984.8126725
752,-184,608,984.3901665
752,-192,616,990.8703245
752,-192,616,990.8703245
728,-200,616,974.3921182
744,-208,616,988.0566785
744,-200,624,991.4191848
760,-192,632,1006.920056
736,-184,608,972.2221968
752,-192,616,990.8703245
744,-192,616,984.8126725
752,-192,624,995.8634445
744,-184,616,983.2842926
752,-192,608,985.9168322
752,-200,616,992.4515102
752,-184,616,989.3513026
744,-192,624,989.8363501
744,-192,600,974.8846086
752,-192,616,990.8703245
752,-192,608,985.9168322
744,-192,608,979.8285564
752,-184,616,989.3513026
744,-176,608,976.8193282
752,-200,616,992.4515102
760,-200,624,1003.481938
752,-192,608,985.9168322
752,-192,624,995.8634445
752,-192,616,990.8703245
744,-192,616,984.8126725
752,-192,624,995.8634445
752,-208,616,994.0945629
752,-192,608,985.9168322
744,-200,616,986.4035685
744,-200,616,986.4035685
752,-192,600,981.0035678
744,-200,608,981.4275317
744,-192,608,979.8285564
752,-184,608,984.3901665
752,-184,616,989.3513026
744,-192,624,989.8363501
744,-192,624,989.8363501
744,-192,616,984.8126725
736,-184,616,977.2451074
744,-184,616,983.2842926
752,-184,608,984.3901665
752,-200,624,997.4367148
744,-192,624,989.8363501
752,-200,616,992.4515102
744,-176,624,986.8576392
752,-200,616,992.4515102
728,-192,624,977.8670666
744,-184,616,983.2842926
752,-184,632,999.3918151
752,-192,624,995.8634445
752,-192,624,995.8634445
752,-208,608,989.157217
752,-184,624,994.3520503
744,-200,624,991.4191848
752,-192,616,990.8703245
752,-184,608,984.3901665
736,-200,632,990.5150176
760,-192,616,996.9553651
760,-200,624,1003.481938
752,-192,640,1005.966202
744,-200,624,991.4191848
744,-192,624,989.8363501
752,-192,616,990.8703245
752,-192,608,985.9168322
752,-192,616,990.8703245
744,-192,632,994.8989898
736,-192,608,973.7679395
752,-192,600,981.0035678
760,-176,616,993.9979879
752,-200,632,1002.460972
752,-184,624,994.3520503
744,-208,632,998.1102144
752,-192,608,985.9168322
744,-200,608,981.4275317
744,-200,608,981.4275317
752,-192,640,1005.966202
744,-192,624,989.8363501
744,-192,608,979.8285564
736,-192,608,973.7679395
744,-192,616,984.8126725
744,-192,608,979.8285564
752,-192,616,990.8703245
744,-200,616,986.4035685
744,-184,616,983.2842926
744,-200,624,991.4191848
752,-192,616,990.8703245
752,-192,616,990.8703245
744,-192,624,989.8363501
736,-200,616,980.3835984
744,-200,616,986.4035685
744,-200,608,981.4275317
752,-192,616,990.8703245
752,-192,624,995.8634445
752,-192,632,1000.895599
736,-200,616,980.3835984
752,-192,600,981.0035678
744,-192,624,989.8363501
752,-192,624,995.8634445
744,-184,608,978.2923898
736,-200,608,975.3768502
736,-192,608,973.7679395
752,-192,608,985.9168322
752,-200,616,992.4515102
744,-192,632,994.8989898
744,-200,600,976.4916794
744,-200,608,981.4275317
752,-200,632,1002.460972
744,-200,608,981.4275317
736,-200,624,985.4298554
744,-192,616,984.8126725
752,-184,616,989.3513026
752,-192,632,1000.895599
744,-192,616,984.8126725
768,-184,616,1001.566773
744,-208,616,988.0566785
736,-192,600,968.7930636
752,-192,608,985.9168322
744,-208,608,983.0890092
744,-184,600,973.3406392
752,-176,632,997.9498985
752,-184,608,984.3901665
744,-176,616,981.8187205
752,-192,624,995.8634445
752,-200,600,982.600631
744,-200,608,981.4275317
744,-192,616,984.8126725
752,-184,608,984.3901665
752,-200,624,997.4367148
744,-192,624,989.8363501
752,-192,616,990.8703245
752,-192,616,990.8703245
736,-200,616,980.3835984
736,-192,616,978.7829177
752,-184,616,989.3513026
744,-192,624,989.8363501
744,-200,608,981.4275317
744,-192,608,979.8285564
744,-192,616,984.8126725
752,-192,608,985.9168322
744,-200,608,981.4275317
752,-192,608,985.9168322
752,-200,616,992.4515102
744,-200,616,986.4035685
744,-192,616,984.8126725
744,-200,608,981.4275317
736,-200,616,980.3835984
752,-200,608,987.5059493
736,-192,608,973.7679395
760,-200,616,998.526915
736,-200,616,980.3835984
744,-184,616,983.2842926
752,-192,608,985.9168322
752,-184,632,999.3918151
736,-200,624,985.4298554
744,-200,616,986.4035685
744,-184,624,988.315739
760,-192,624,1001.91816
760,-192,608,992.0322575
744,-192,608,979.8285564
744,-208,624,993.0639456
752,-192,608,985.9168322
752,-200,624,997.4367148
744,-200,608,981.4275317
744,-208,616,988.0566785
744,-200,608,981.4275317
760,-200,616,998.526915
744,-200,608,981.4275317
744,-184,616,983.2842926
736,-184,616,977.2451074
744,-200,616,986.4035685
744,-192,608,979.8285564
752,-208,624,999.071569
752,-200,616,992.4515102
744,-176,624,986.8576392
752,-200,592,977.7361607
752,-192,624,995.8634445
744,-192,616,984.8126725
744,-200,608,981.4275317
752,-200,624,997.4367148
752,-200,616,992.4515102
752,-184,608,984.3901665
752,-192,616,990.8703245
744,-200,616,986.4035685
744,-200,600,976.4916794
744,-200,616,986.4035685
744,-184,600,973.3406392
744,-208,608,983.0890092
752,-184,600,979.469244
752,-184,616,989.3513026
752,-184,632,999.3918151
760,-184,616,995.4456289
752,-176,624,992.902815
760,-192,616,996.9553651
760,-176,608,989.0601599
728,-192,648,993.3539148
744,-184,616,983.2842926
752,-184,616,989.3513026
752,-184,608,984.3901665
744,-184,616,983.2842926
736,-176,632,985.9492888
752,-200,632,1002.460972
744,-200,616,986.4035685
736,-200,608,975.3768502
736,-192,624,983.8373849
752,-184,616,989.3513026
736,-200,608,975.3768502
760,-200,616,998.526915
760,-184,608,990.5150176
736,-176,640,991.0963626
736,-168,624,979.4365727
736,-192,616,978.7829177
744,-176,616,981.8187205
752,-168,616,986.500887
752,-200,616,992.4515102
752,-208,624,999.071569
752,-208,616,994.0945629
752,-184,616,989.3513026
744,-216,616,989.7716908
736,-192,616,978.7829177
752,-160,632,995.2527317
752,-184,616,989.3513026
744,-192,616,984.8126725
736,-192,616,978.7829177
744,-192,608,979.8285564
744,-200,632,996.4737829
752,-176,624,992.902815
752,-184,624,994.3520503
736,-144,616,970.5091447
736,-152,640,987.1170143
752,-152,624,988.9307357
736,-152,632,981.9490822
744,-224,616,991.5482843
752,-248,592,988.6718364
744,-184,608,978.2923898
752,-176,632,997.9498985
752,-184,600,979.469244
752,-184,608,984.3901665
744,-192,608,979.8285564
760,-200,616,998.526915
760,-208,600,990.3857834
744,-200,624,991.4191848
752,-200,608,987.5059493
752,-208,616,994.0945629
752,-200,600,982.600631
760,-192,608,992.0322575
752,-224,616,997.5650355
752,-192,608,985.9168322
760,-200,600,988.7365675
752,-216,616,995.7991765
760,-200,600,988.7365675
752,-208,608,989.157217
752,-200,624,997.4367148
760,-208,600,990.3857834
752,-208,608,989.157217
744,-208,600,978.1615409
744,-224,608,986.5981958
760,-208,616,1000.159987
768,-216,616,1007.936506
752,-208,608,989.157217
760,-216,600,992.0967695
752,-232,608,994.480769
744,-216,600,979.8938718
744,-208,600,978.1615409
760,-200,616,998.526915
752,-216,600,985.9817443
752,-224,616,997.5650355
744,-208,632,998.1102144
752,-224,608,992.6449516
760,-216,616,1001.854281
752,-200,608,987.5059493
760,-224,608,998.7191797
752,-216,608,990.8703245
752,-224,616,997.5650355
752,-224,608,992.6449516
752,-208,608,989.157217
760,-208,608,995.2527317
752,-216,608,990.8703245
752,-216,600,985.9817443
728,-208,616,976.0655716
752,-208,608,989.157217
744,-216,600,979.8938718
752,-224,616,997.5650355
752,-208,608,989.157217
744,-200,600,976.4916794
760,-216,624,1006.792928
744,-224,608,986.5981958
744,-208,624,993.0639456
752,-208,600,984.2601282
752,-224,608,992.6449516
744,-224,624,996.5380073
760,-208,608,995.2527317
736,-216,616,983.7723314
752,-224,608,992.6449516
752,-240,608,996.3774385
728,-216,616,977.8016159
744,-224,600,981.6883416
752,-216,608,990.8703245
736,-216,616,983.7723314
744,-216,616,989.7716908
760,-200,616,998.526915
744,-224,592,976.8193282
752,-208,608,989.157217
752,-232,608,994.480769
752,-224,608,992.6449516
744,-200,600,976.4916794
736,-224,608,980.5794205
744,-224,592,976.8193282
752,-216,608,990.8703245
744,-216,608,984.8126725
736,-208,616,982.0468421
760,-208,608,995.2527317
752,-224,600,987.7651543
744,-224,608,986.5981958
752,-208,600,984.2601282
752,-232,592,984.7801785
752,-224,608,992.6449516
744,-208,600,978.1615409
752,-224,600,987.7651543
752,-208,600,984.2601282
744,-216,600,979.8938718
752,-224,608,992.6449516
744,-216,608,984.8126725
752,-216,616,995.7991765
752,-208,600,984.2601282
760,-216,600,992.0967695
752,-216,600,985.9817443
744,-216,616,989.7716908
752,-208,608,989.157217
752,-208,608,989.157217
744,-232,624,998.3666661
752,-224,608,992.6449516
744,-216,608,984.8126725
744,-216,600,979.8938718
760,-216,616,1001.854281
744,-216,600,979.8938718
752,-224,600,987.7651543
744,-224,608,986.5981958
744,-208,608,983.0890092
744,-216,600,979.8938718
752,-216,624,1000.767705
720,-224,624,978.7502235
752,-208,608,989.157217
744,-224,616,991.5482843
744,-216,608,984.8126725
752,-216,608,990.8703245
752,-232,600,989.6100242
744,-232,592,978.6848318
744,-232,592,978.6848318
744,-216,608,984.8126725
744,-216,616,989.7716908
744,-216,600,979.8938718
744,-216,608,984.8126725
744,-216,616,989.7716908
752,-208,616,994.0945629
744,-216,608,984.8126725
760,-216,608,996.9553651
744,-224,608,986.5981958
752,-216,624,1000.767705
744,-224,608,986.5981958
752,-208,616,994.0945629
744,-216,616,989.7716908
752,-216,616,995.7991765
744,-232,600,983.5446101
744,-224,624,996.5380073
744,-224,600,981.6883416
744,-232,616,993.3861284
744,-232,608,988.4452438
752,-216,624,1000.767705
744,-216,600,979.8938718
744,-224,608,986.5981958
744,-216,616,989.7716908
752,-232,600,989.6100242
760,-224,608,998.7191797
744,-216,600,979.8938718
744,-224,616,991.5482843
744,-232,608,988.4452438
752,-224,592,982.9262434
760,-216,600,992.0967695
752,-224,608,992.6449516
744,-216,600,979.8938718
744,-216,600,979.8938718
752,-216,616,995.7991765
752,-224,600,987.7651543
752,-208,608,989.157217
752,-224,608,992.6449516
752,-216,600,985.9817443
752,-216,608,990.8703245
744,-216,608,984.8126725
744,-216,616,989.7716908
760,-224,616,1003.609486
752,-224,592,982.9262434
752,-216,608,990.8703245
752,-216,616,995.7991765
752,-224,600,987.7651543
752,-224,600,987.7651543
752,-216,608,990.8703245
752,-224,616,997.5650355
752,-208,600,984.2601282
752,-216,608,990.8703245
744,-216,592,975.0158973
744,-216,616,989.7716908
736,-216,600,973.8336614
752,-216,608,990.8703245
760,-216,592,987.2790892
760,-224,616,1003.609486
752,-216,608,990.8703245
736,-216,592,968.9251777
736,-216,616,983.7723314
760,-216,600,992.0967695
744,-216,600,979.8938718
752,-224,608,992.6449516
752,-224,592,982.9262434
744,-216,616,989.7716908
760,-224,608,998.7191797
744,-224,608,986.5981958
744,-216,600,979.8938718
752,-216,600,985.9817443
744,-216,616,989.7716908
744,-216,608,984.8126725
